0.7005867743146771,0.9091339220750274,0.47687696601837515,0.47687696601837515,0.47687696601837515,0.020030019281248236,0.25867596238467583,0,0.5948668051113861,0.41217273021415024
0.5514553882514932,0.7949220277813569,0.5700100224122896,0.5700100224122896,0.5700100224122896,0.3431422150273909,0.37367535724517204,0,0.10801457636303557,0.41627017482378814
0.9635543234620678,0.406804050583642,0.8793521773294889,0.8793521773294889,0.8793521773294889,0.18881314663513654,0.05885110069486963,0,0.14669054572834062,0.6759725416460067
0.5486137811048023,0.10108902506609319,0.00017712109901524276,0.00017712109901524276,0.00017712109901524276,0.3841496289258546,0.051946433042555556,0,0.26066462890659703,0.3191860208846463
0.1187473017823012,0.12740099464269106,0.9989560745118827,0.9989560745118827,0.9989560745118827,0.2813287003773746,0.1411977633559557,0,0.8681760030374575,0.7005222527236534
0.6791964837028637,0.24534344326309176,0.5034786353559307,0.5034786353559307,0.5034786353559307,0.2279890357226894,0.37831404604857705,0,0.857192294027043,0.3505506982693303
0.6073151449941743,0.41537336252422485,0.8419129936429598,0.8419129936429598,0.8419129936429598,0.20912055424691145,0.15339779057513936,0,0.08361465298297832,0.11665561008283343
0.4290187279721105,0.9768334870836688,0.5893105442472667,0.5893105442472667,0.5893105442472667,0.09528411948060093,0.34726666320357147,0,0.05680367938624076,0.6668180617095814
0.1229096022574574,0.654200255078161,0.04030830972462662,0.04030830972462662,0.04030830972462662,0.28667078232730286,0.08836059310625483,0,0.43616184220552434,0.5106538100983147
0.8537475416461906,0.5975699018127513,0.6779968139854603,0.6779968139854603,0.6779968139854603,0.032395859086050915,0.3114509285802656,0,0.41959022134988144,0.3753462349112118
0.8115512238661963,0.023691723460302128,0.5959091071992846,0.5959091071992846,0.5959091071992846,0.04039118148806957,0.240915028441485,0,0.7421256233838348,0.21630667372487244
0.48682946745808253,0.5373181819903058,0.04353663716814149,0.04353663716814149,0.04353663716814149,0.0686414144226494,0.18637870643567622,0,0.3905673596066407,0.004520352694790342
0.7841727321707483,0.4267761848426137,0.10145708453088598,0.10145708453088598,0.10145708453088598,0.19167442286050043,0.05463746808842132,0,0.7242724557760888,0.23367269241964805
0.9915894989942281,0.2731432438778747,0.03300667310024741,0.03300667310024741,0.03300667310024741,0.3214418295806911,0.3660003218987354,0,0.04333530465185742,0.032837098761646644
